id_1,id_2,cosine,sim_structure,sij,type_1,type_2
698b385e8f03efde04a87bff,698b38658f03efde04a87c2b,0.9715,1.0,0.9829,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
69904ed334efc5d3aac0fe32,6990baa934efc5d3aac0ff99,0.9715,1.0,0.9829,Thing/Abstract/Event/Attack/OtherAttack,Thing/Abstract/Event/Attack/OtherAttack
698b385d8f03efde04a87bf9,698b38618f03efde04a87c0d,0.9712,1.0,0.9827,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698ddef7ae5fe60d6c619e20,6995d4f66736db9dc26e58f6,0.9711,1.0,0.9827,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
69930ea634efc5d3aac10480,69930ea634efc5d3aac10481,0.9711,1.0,0.9827,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698c59e09966a5e0139f08c0,698ca7549966a5e0139f0b07,0.9709,1.0,0.9826,Thing/Abstract/Event/Attack/OtherAttack,Thing/Abstract/Event/Attack/OtherAttack
6992daf934efc5d3aac10379,6992daf934efc5d3aac1037a,0.9711,1.0,0.9826,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6992daf934efc5d3aac1037a,699c28136736db9dc26e6b23,0.9711,1.0,0.9826,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b384d8f03efde04a87b96,698b384e8f03efde04a87b99,0.9709,1.0,0.9825,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38508f03efde04a87bb3,698b38598f03efde04a87bd9,0.9709,1.0,0.9825,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b36188f03efde04a87a9f,69971d986736db9dc26e5d0c,0.9706,1.0,0.9824,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36188f03efde04a87a9f,699c5df76736db9dc26e6c0d,0.9706,1.0,0.9824,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36358f03efde04a87b43,69971d986736db9dc26e5d0c,0.9706,1.0,0.9824,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36358f03efde04a87b43,699c5df76736db9dc26e6c0d,0.9706,1.0,0.9824,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698cc3739966a5e0139f0bd1,698cc3739966a5e0139f0bd2,0.9703,1.0,0.9822,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6992daf934efc5d3aac10379,6992daf934efc5d3aac1037b,0.9704,1.0,0.9822,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6992daf934efc5d3aac1037b,699c28136736db9dc26e6b23,0.9704,1.0,0.9822,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699674876736db9dc26e5af9,699674876736db9dc26e5afa,0.9703,1.0,0.9822,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b41a78f03efde04a87cb4,698c7f5c9966a5e0139f09ac,0.9702,1.0,0.9821,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b41a78f03efde04a87cb4,698dbcf9c6eaab43a9ad7780,0.9702,1.0,0.9821,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698ebfdb34efc5d3aac0f8d1,698f0b0734efc5d3aac0fa0c,0.9695,1.0,0.9817,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698c88c19966a5e0139f0a05,698c88c29966a5e0139f0a11,0.9694,1.0,0.9816,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
6990e05334efc5d3aac0ffe4,6991974b34efc5d3aac100db,0.9693,1.0,0.9816,Thing/Abstract/Event/Require,Thing/Abstract/Event/Require
698b362b8f03efde04a87b05,698c88c19966a5e0139f0a05,0.9691,1.0,0.9815,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b384e8f03efde04a87b9d,698b385d8f03efde04a87bf9,0.9691,1.0,0.9815,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b385d8f03efde04a87bf9,698b385e8f03efde04a87bff,0.9691,1.0,0.9815,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698dea6f34efc5d3aac0f675,698f0b0734efc5d3aac0fa0c,0.9691,1.0,0.9815,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
699ad1856736db9dc26e67a9,699b54db6736db9dc26e69a7,0.9691,1.0,0.9815,Thing/Abstract/Event/DiplomaticEvent/Gathering/DiplomaticGathering,Thing/Abstract/Event/DiplomaticEvent/Gathering/DiplomaticGathering
698f3c3d34efc5d3aac0faf4,699db86f14081821d1eea318,0.9691,1.0,0.9814,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b35f78f03efde04a879fc,699db86f14081821d1eea319,0.9687,1.0,0.9812,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b384a8f03efde04a87b88,698b38638f03efde04a87c18,0.9687,1.0,0.9812,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38508f03efde04a87bb3,698b38618f03efde04a87c0d,0.9687,1.0,0.9812,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698cca829966a5e0139f0bed,698cca829966a5e0139f0bee,0.9686,1.0,0.9812,Thing/Abstract/Event/DiplomaticEvent/Cooperation,Thing/Abstract/Event/DiplomaticEvent/Cooperation
698b384a8f03efde04a87b88,698b38568f03efde04a87bcb,0.9683,1.0,0.981,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b385d8f03efde04a87bf9,698b38668f03efde04a87c37,0.9682,1.0,0.9809,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38458f03efde04a87b67,698b38678f03efde04a87c3b,0.9679,1.0,0.9808,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b385d8f03efde04a87bf9,698b385e8f03efde04a87c02,0.9679,1.0,0.9807,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b35f78f03efde04a879fc,698b36268f03efde04a87aea,0.9672,1.0,0.9803,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b38598f03efde04a87bd9,698b38658f03efde04a87c2b,0.9672,1.0,0.9803,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6990c66334efc5d3aac0ffb1,6999e6f26736db9dc26e665f,0.9671,1.0,0.9803,Thing/Abstract/Event/Exist,Thing/Abstract/Event/Exist
698b384e8f03efde04a87b9d,698b38598f03efde04a87bd9,0.9668,1.0,0.9801,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38598f03efde04a87bd9,698b38618f03efde04a87c0d,0.9667,1.0,0.98,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6991e96634efc5d3aac101cf,6992240a34efc5d3aac10255,0.9665,1.0,0.9799,Thing/Abstract/Event/Attack/BombingAttack,Thing/Abstract/Event/Attack/BombingAttack
6992240334efc5d3aac10240,6992240a34efc5d3aac10255,0.9665,1.0,0.9799,Thing/Abstract/Event/Attack/BombingAttack,Thing/Abstract/Event/Attack/BombingAttack
698b384e8f03efde04a87b9d,698b38658f03efde04a87c2b,0.9661,1.0,0.9797,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698ec23d34efc5d3aac0f8f5,698ec23d34efc5d3aac0f8f7,0.966,1.0,0.9796,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699addb56736db9dc26e6803,699addb56736db9dc26e6804,0.966,1.0,0.9796,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38458f03efde04a87b67,698b38598f03efde04a87bd9,0.9659,1.0,0.9795,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38428f03efde04a87b4f,698b384e8f03efde04a87b9a,0.9655,1.0,0.9793,Thing/Abstract/Event/Order,Thing/Abstract/Event/Order
698b38458f03efde04a87b67,698b38508f03efde04a87bb3,0.965,1.0,0.979,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6998a57a6736db9dc26e62d7,6998ee486736db9dc26e63c0,0.9649,1.0,0.9789,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment
698b36188f03efde04a87a9e,6995d4f76736db9dc26e58fc,0.9646,1.0,0.9788,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b36358f03efde04a87b42,6995d4f76736db9dc26e58fc,0.9646,1.0,0.9788,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698def2334efc5d3aac0f6b4,698efa9d34efc5d3aac0f9b1,0.9643,1.0,0.9786,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b38588f03efde04a87bd6,698b38638f03efde04a87c18,0.9642,1.0,0.9785,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6999e6f46736db9dc26e6666,699ad6376736db9dc26e67c3,0.964,1.0,0.9784,Thing/Abstract/Event/Demonstration,Thing/Abstract/Event/Demonstration
69971fff6736db9dc26e5d68,699761bf6736db9dc26e5e91,0.9637,1.0,0.9782,Thing/Abstract/Event/Arrest/CriminalArrest,Thing/Abstract/Event/Arrest/CriminalArrest
698b38598f03efde04a87bd9,698b385e8f03efde04a87bff,0.963,1.0,0.9778,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38508f03efde04a87bb3,698b38678f03efde04a87c3b,0.9628,1.0,0.9777,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6995cde46736db9dc26e587e,6995cde46736db9dc26e587f,0.9629,1.0,0.9777,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698b38458f03efde04a87b67,698b38478f03efde04a87b6e,0.9627,1.0,0.9776,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698c7f5c9966a5e0139f09a8,698dbcf9c6eaab43a9ad777c,0.9626,1.0,0.9775,Thing/Abstract/Event/Judgment,Thing/Abstract/Event/Judgment
698da96f9966a5e0139f0df0,698dbcf9c6eaab43a9ad777c,0.9626,1.0,0.9775,Thing/Abstract/Event/Judgment,Thing/Abstract/Event/Judgment
69984e966736db9dc26e60e3,69984e966736db9dc26e60e4,0.9623,1.0,0.9774,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
699dacd014081821d1eea2e8,699dacd014081821d1eea2ea,0.9622,1.0,0.9773,Thing/Abstract/Event/War,Thing/Abstract/Event/War
698b385e8f03efde04a87c02,698b38658f03efde04a87c2b,0.962,1.0,0.9772,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699bdcef6736db9dc26e6a48,699bdcef6736db9dc26e6a49,0.9621,1.0,0.9772,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38658f03efde04a87c2b,698b38678f03efde04a87c3b,0.9618,1.0,0.9771,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b36258f03efde04a87ae5,698b36328f03efde04a87b22,0.9616,1.0,0.977,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
698f89b334efc5d3aac0fcb1,698f89b334efc5d3aac0fcb2,0.9616,1.0,0.977,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6992daf934efc5d3aac1037c,699c28136736db9dc26e6b26,0.9615,1.0,0.9769,Thing/Abstract/Event/Transfer,Thing/Abstract/Event/Transfer
6999bca86736db9dc26e65d3,6999bca86736db9dc26e65d4,0.9615,1.0,0.9769,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b4fb58f03efde04a87d29,698ca2a89966a5e0139f0adb,0.9613,1.0,0.9768,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698b385e8f03efde04a87bff,698b386e8f03efde04a87c52,0.9609,1.0,0.9765,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b362d8f03efde04a87b0a,699db86f14081821d1eea319,0.9606,1.0,0.9764,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b384e8f03efde04a87b9d,698b385e8f03efde04a87bff,0.9606,1.0,0.9764,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b36198f03efde04a87aa7,69986f8e6736db9dc26e6198,0.9603,1.0,0.9762,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b38478f03efde04a87b6e,698b386e8f03efde04a87c52,0.9604,1.0,0.9762,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b384e8f03efde04a87b9d,698b38668f03efde04a87c31,0.96,1.0,0.976,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38668f03efde04a87c31,698b38668f03efde04a87c37,0.9599,1.0,0.976,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698c7f5c9966a5e0139f09aa,698dbcf9c6eaab43a9ad777e,0.96,1.0,0.976,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698da96f9966a5e0139f0df2,698dbcf9c6eaab43a9ad777e,0.96,1.0,0.976,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698c88c29966a5e0139f0a0b,698ddefaae5fe60d6c619e26,0.9596,1.0,0.9758,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b384e8f03efde04a87b9d,698b38618f03efde04a87c0d,0.9593,1.0,0.9756,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38598f03efde04a87bd9,698b38668f03efde04a87c37,0.9593,1.0,0.9756,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6991685a34efc5d3aac10072,6991a0b034efc5d3aac100f9,0.9593,1.0,0.9756,Thing/Abstract/Event/Alternative,Thing/Abstract/Event/Alternative
6991685a34efc5d3aac10072,6991f2c534efc5d3aac101e5,0.9593,1.0,0.9756,Thing/Abstract/Event/Alternative,Thing/Abstract/Event/Alternative
698b38618f03efde04a87c0d,698b38668f03efde04a87c31,0.9591,1.0,0.9755,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698f3c3d34efc5d3aac0faf5,699db86f14081821d1eea319,0.9592,1.0,0.9755,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b38568f03efde04a87bcd,698b385d8f03efde04a87bf7,0.9586,1.0,0.9752,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698b385e8f03efde04a87bff,698b38668f03efde04a87c37,0.9587,1.0,0.9752,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b385e8f03efde04a87bff,698b38678f03efde04a87c3b,0.9587,1.0,0.9752,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38668f03efde04a87c38,698b38678f03efde04a87c3c,0.9583,1.0,0.975,Thing/Abstract/Event,Thing/Abstract/Event
698b41a78f03efde04a87cb7,698c7f5c9966a5e0139f09ae,0.9583,1.0,0.975,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b41a78f03efde04a87cb7,698dbcf9c6eaab43a9ad7782,0.9583,1.0,0.975,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698f3c3d34efc5d3aac0faf3,699db86f14081821d1eea317,0.9584,1.0,0.975,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
69961b576736db9dc26e5a5a,69961b576736db9dc26e5a5b,0.9584,1.0,0.975,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b362b8f03efde04a87b05,6995d4f36736db9dc26e58ed,0.9578,1.0,0.9747,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b362f8f03efde04a87b0d,6995d4f76736db9dc26e58fc,0.9578,1.0,0.9747,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b38618f03efde04a87c0d,698b38678f03efde04a87c3b,0.9576,1.0,0.9746,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699c3d3a6736db9dc26e6ba6,699c3d3a6736db9dc26e6ba7,0.9577,1.0,0.9746,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698ba8e88f03efde04a87e9b,698ca2a89966a5e0139f0adb,0.9572,1.0,0.9743,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698b361f8f03efde04a87abd,698f3c6f34efc5d3aac0fb2f,0.9568,1.0,0.9741,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b361f8f03efde04a87abd,69986f8b6736db9dc26e6187,0.9568,1.0,0.9741,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b36338f03efde04a87b2f,698f3c6f34efc5d3aac0fb2f,0.9568,1.0,0.9741,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b36338f03efde04a87b2f,69986f8b6736db9dc26e6187,0.9568,1.0,0.9741,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698dd7248eeae8f06b103c0e,698dd7248eeae8f06b103c0f,0.9568,1.0,0.9741,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38668f03efde04a87c37,698b386e8f03efde04a87c52,0.9566,1.0,0.974,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6999e6f46736db9dc26e6667,699ad6376736db9dc26e67c4,0.9566,1.0,0.974,Thing/Abstract/Event/Transfer,Thing/Abstract/Event/Transfer
699e7d13ad1db2119a5fadb4,699e7d13ad1db2119a5fadb5,0.9566,1.0,0.974,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b385e8f03efde04a87c02,698b386e8f03efde04a87c52,0.9565,1.0,0.9739,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38438f03efde04a87b65,698b384e8f03efde04a87b9a,0.9563,1.0,0.9738,Thing/Abstract/Event/Order,Thing/Abstract/Event/Order
698b384d8f03efde04a87b97,698b384e8f03efde04a87b9a,0.9563,1.0,0.9738,Thing/Abstract/Event/Order,Thing/Abstract/Event/Order
698b38598f03efde04a87bda,698b38668f03efde04a87c38,0.9563,1.0,0.9738,Thing/Abstract/Event,Thing/Abstract/Event
698b38678f03efde04a87c3b,698b386e8f03efde04a87c52,0.9564,1.0,0.9738,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38598f03efde04a87bd9,698b385d8f03efde04a87bf9,0.9561,1.0,0.9737,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b362b8f03efde04a87b06,698f3c4534efc5d3aac0fb15,0.956,1.0,0.9736,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b41a58f03efde04a87ca8,698f3c4534efc5d3aac0fb15,0.956,1.0,0.9736,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698c88c19966a5e0139f0a06,698f3c4534efc5d3aac0fb15,0.956,1.0,0.9736,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698c88c29966a5e0139f0a12,698f3c4534efc5d3aac0fb15,0.956,1.0,0.9736,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
6995a1546736db9dc26e57e2,6995c9296736db9dc26e5866,0.9559,1.0,0.9735,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b384e8f03efde04a87b9d,698b38678f03efde04a87c3b,0.9552,1.0,0.9731,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38688f03efde04a87c43,698b386e8f03efde04a87c59,0.9549,1.0,0.973,Thing/Abstract/Event,Thing/Abstract/Event
698b36268f03efde04a87aea,699db86f14081821d1eea319,0.9548,1.0,0.9729,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
6995d4eb6736db9dc26e58a2,6995d73d6736db9dc26e590e,0.9548,1.0,0.9729,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38618f03efde04a87c0d,698b38668f03efde04a87c37,0.9547,1.0,0.9728,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6997f5826736db9dc26e5f7c,6998399b6736db9dc26e6050,0.9547,1.0,0.9728,Thing/Abstract/Event/Conduct,Thing/Abstract/Event/Conduct
698b38438f03efde04a87b5f,698b386f8f03efde04a87c62,0.9545,1.0,0.9727,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699bdcef6736db9dc26e6a48,699bdcef6736db9dc26e6a4a,0.9545,1.0,0.9727,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b36198f03efde04a87aa7,698b36338f03efde04a87b35,0.9544,1.0,0.9726,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36198f03efde04a87aa7,69986f926736db9dc26e61a0,0.9544,1.0,0.9726,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698cf25c9966a5e0139f0c60,698cf25c9966a5e0139f0c61,0.9541,1.0,0.9725,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699040b434efc5d3aac0fe06,6991cf8c34efc5d3aac10197,0.9538,1.0,0.9723,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
6999dff16736db9dc26e6653,699b00856736db9dc26e688d,0.9538,1.0,0.9723,Thing/Abstract/Event/Transfer,Thing/Abstract/Event/Transfer
6995d4f36736db9dc26e58ec,69971d9c6736db9dc26e5d1d,0.9536,1.0,0.9722,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
6991d43234efc5d3aac101b3,6991d43234efc5d3aac101b6,0.9536,1.0,0.9721,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699830236736db9dc26e5ffe,6998398a6736db9dc26e6031,0.9536,1.0,0.9721,Thing/Abstract/Event/Judgment,Thing/Abstract/Event/Judgment
699af4c36736db9dc26e685f,699af4c36736db9dc26e6861,0.9535,1.0,0.9721,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699971ad6736db9dc26e6475,699971ad6736db9dc26e6476,0.9532,1.0,0.9719,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698c88c29966a5e0139f0a09,698c88c29966a5e0139f0a10,0.9529,1.0,0.9718,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
6999613b6736db9dc26e6448,699994ce6736db9dc26e6522,0.9528,1.0,0.9717,Thing/Abstract/Event/Battle,Thing/Abstract/Event/Battle
698b384e8f03efde04a87b9d,698b385e8f03efde04a87c02,0.9526,1.0,0.9716,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698cae609966a5e0139f0b66,698ce8fe9966a5e0139f0c4b,0.9527,1.0,0.9716,Thing/Abstract/Event,Thing/Abstract/Event
699040b434efc5d3aac0fe00,6991cf8c34efc5d3aac10191,0.9527,1.0,0.9716,Thing/Abstract/Event/Sustain,Thing/Abstract/Event/Sustain
698b35f78f03efde04a879fc,698b362d8f03efde04a87b0a,0.9523,1.0,0.9714,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698c88c29966a5e0139f0a11,6995d4f36736db9dc26e58ed,0.9523,1.0,0.9714,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
6992daf934efc5d3aac10379,699c28136736db9dc26e6b25,0.9522,1.0,0.9713,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699c28136736db9dc26e6b23,699c28136736db9dc26e6b25,0.9522,1.0,0.9713,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b385c8f03efde04a87bef,698b386f8f03efde04a87c77,0.9521,1.0,0.9712,Thing/Abstract/Event/Hold,Thing/Abstract/Event/Hold
698b38648f03efde04a87c1f,698b386f8f03efde04a87c77,0.9521,1.0,0.9712,Thing/Abstract/Event/Hold,Thing/Abstract/Event/Hold
698b4fb58f03efde04a87d2a,698ba8e88f03efde04a87e9c,0.952,1.0,0.9712,Thing/Abstract/Event/Killing,Thing/Abstract/Event/Killing
698b38458f03efde04a87b67,698b384e8f03efde04a87b9d,0.9518,1.0,0.9711,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38668f03efde04a87c31,698b386e8f03efde04a87c52,0.9518,1.0,0.9711,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6995d4eb6736db9dc26e589d,6995d73d6736db9dc26e5909,0.9518,1.0,0.9711,Thing/Abstract/Event/Arrest/CriminalArrest,Thing/Abstract/Event/Arrest/CriminalArrest
6995d4ed6736db9dc26e58af,6995d73d6736db9dc26e5909,0.9518,1.0,0.9711,Thing/Abstract/Event/Arrest/CriminalArrest,Thing/Abstract/Event/Arrest/CriminalArrest
69961b576736db9dc26e5a58,69961b576736db9dc26e5a5a,0.9519,1.0,0.9711,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6998d6ce6736db9dc26e6370,6999820b6736db9dc26e64de,0.9518,1.0,0.9711,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b384e8f03efde04a87b9d,698b38508f03efde04a87bb3,0.9516,1.0,0.971,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b384f8f03efde04a87b9e,698b38668f03efde04a87c38,0.9516,1.0,0.971,Thing/Abstract/Event,Thing/Abstract/Event
